ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-08-29T16:05:56Z,android,430,IN,223.233.78.217,Side By Side,Aditya Rikhari,Side By Side,spotify:track:1lVfALSCpk9fyaQOI2CQFs,,,,,,,,trackdone,endplay,False,True,False,1693325259,False
2023-08-29T16:12:24Z,android,290265,IN,223.233.78.217,Alfaazo,Mitraz,Alfaazo,spotify:track:6KvXpACADAz73IPrCgXobL,,,,,,,,clickrow,endplay,True,True,False,1693325260,False
2023-08-29T16:12:27Z,android,1640,IN,223.233.78.217,Side By Side,Aditya Rikhari,Side By Side,spotify:track:1lVfALSCpk9fyaQOI2CQFs,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693325649,False
2023-08-29T16:12:29Z,android,1474,IN,223.233.78.217,Sara Zamana,Mitraz,Sara Zamana,spotify:track:1u5iYP6TTduVvYnPlLEMqt,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693325651,False
2023-08-29T16:14:08Z,android,98406,IN,223.233.78.217,Bye,Aditya Bhardwaj,Bye,spotify:track:0PGU5mcLncBYE8yuVpSwqA,,,,,,,,fwdbtn,endplay,False,True,False,1693325653,False
2023-08-29T16:14:09Z,android,1025,IN,223.233.78.217,Dirty Little Secret,Zack Knight,Dirty Little Secret,spotify:track:0C4KChnQFHNgtjbppUFooH,,,,,,,,clickrow,endplay,True,True,False,1693325752,False
2023-08-29T16:17:27Z,android,199122,IN,223.233.78.217,Pretty Savage,BLACKPINK,THE ALBUM,spotify:track:28tufPkTcXmdNqTvi9hsoG,,,,,,,,clickrow,endplay,True,True,False,1693325753,False
2023-08-29T16:20:49Z,android,180956,IN,223.233.78.217,How You Like That,BLACKPINK,THE ALBUM,spotify:track:6bvZRLLkBKkmgpBJTTj3QK,,,,,,,,trackdone,trackdone,False,False,False,1693325952,False
2023-08-29T16:24:02Z,android,192441,IN,223.233.78.217,Stay With Me,CHANYEOL,"Guardian (Original Television Soundtrack), Pt. 1",spotify:track:1HYzRuWjmS9LXCkdVHi25K,,,,,,,,trackdone,trackdone,False,False,False,1693326168,False
2023-08-29T16:25:32Z,android,85363,IN,223.233.78.217,HIP,MAMAMOO,reality in BLACK,spotify:track:24nK8tW7Pt3Inh2utttuoG,,,,,,,,trackdone,logout,False,False,False,1693326360,False
2023-08-29T17:23:40Z,android,1636,IN,223.233.78.217,HIP,MAMAMOO,reality in BLACK,spotify:track:24nK8tW7Pt3Inh2utttuoG,,,,,,,,appload,fwdbtn,False,True,False,1693329819,False
2023-08-29T17:23:41Z,android,780,IN,223.233.78.217,Rover,KAI,Rover - The 3rd Mini Album,spotify:track:3WUyu94psXrYV6HZbXgcFA,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693329821,False
2023-08-29T17:23:47Z,android,5179,IN,223.233.78.217,Lucid Dream,aespa,Savage - The 1st Mini Album,spotify:track:285Bh5EkbxGGE76ge8JDbH,,,,,,,,fwdbtn,endplay,False,True,False,1693329822,False
2023-08-29T17:27:04Z,android,169631,IN,223.233.78.217,Alfaazo,Mitraz,Alfaazo,spotify:track:6KvXpACADAz73IPrCgXobL,,,,,,,,clickrow,endplay,True,True,False,1693329828,False
2023-08-29T17:28:16Z,android,72000,IN,223.233.78.217,Side By Side,Aditya Rikhari,Side By Side,spotify:track:1lVfALSCpk9fyaQOI2CQFs,,,,,,,,trackdone,trackdone,False,False,False,1693330027,False
2023-08-29T17:29:48Z,android,90555,IN,223.233.78.217,Sara Zamana,Mitraz,Sara Zamana,spotify:track:1u5iYP6TTduVvYnPlLEMqt,,,,,,,,trackdone,fwdbtn,False,True,False,1693330099,False
2023-08-29T17:29:49Z,android,1276,IN,223.233.78.217,Bye,Aditya Bhardwaj,Bye,spotify:track:0PGU5mcLncBYE8yuVpSwqA,,,,,,,,fwdbtn,fwdbtn,False,True,False,1693330190,False
2023-08-29T17:33:20Z,android,207309,IN,223.233.78.217,Baarishein,Anuv Jain,Baarishein,spotify:track:5iCY0TXNImK4hyKfcplQsg,,,,,,,,fwdbtn,trackdone,False,False,False,1693330192,False
2023-08-29T17:37:07Z,android,213500,IN,223.233.78.217,Baarish Lete Aana,Darshan Raval,Baarish Lete Aana,spotify:track:6Oq4lIhSSYdA6WuXU9sPeG,,,,,,,,trackdone,trackdone,False,False,False,1693330403,False
2023-08-29T17:38:25Z,android,77252,IN,223.233.78.217,Kali Kali Zulfon Ke (Lo-Fi),Madhur Sharma,Kali Kali Zulfon Ke (Lo-Fi),spotify:track:3mUkVsovIuscQlSoMhmAZt,,,,,,,,trackdone,trackdone,False,False,False,1693330639,False
2023-08-29T17:41:00Z,android,154091,IN,223.233.78.217,Zehen,Mitraz,Zehen,spotify:track:15Hh48XELbgkS3HQUC2hUq,,,,,,,,trackdone,trackdone,False,False,False,1693330717,False
2023-08-29T17:45:10Z,android,249538,IN,223.233.78.217,Nasamajh,Aditya Rikhari,Nasamajh,spotify:track:2oSnGQbI4tZxImmCs2c4PP,,,,,,,,trackdone,trackdone,False,False,False,1693330872,False
2023-08-29T18:02:19Z,android,185767,IN,223.233.78.72,Lehanga,Jass Manak,Lehanga,spotify:track:1E6EwZziD55AK437Ra0b99,,,,,,,,trackdone,logout,False,False,False,1693331121,False
2023-10-20T17:04:49Z,windows,299780,IN,223.233.67.77,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,appload,endplay,False,True,False,1697805477,False
2023-10-20T17:31:35Z,windows,33550,IN,223.233.67.77,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,fwdbtn,logout,False,False,False,1697821395,False
2023-10-20T19:09:47Z,android,11157,IN,106.194.115.98,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,remote,endplay,True,True,False,1697828977,False
2023-10-20T19:15:20Z,android,333714,IN,106.194.115.98,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,clickrow,trackdone,True,False,False,1697828988,False
2023-10-20T19:17:39Z,android,137088,IN,106.194.115.98,Ghazab Kurriye,Jonita Gandhi,Babylicious,spotify:track:234uUCLZoPwp7iIce0bCT7,,,,,,,,trackdone,fwdbtn,True,True,False,1697829321,False
2023-10-20T19:17:40Z,android,1463,IN,106.194.115.98,Dosti in Lockdown (A Special Song for Friendship),Vicky D Parekh,Dosti in Lockdown (A Special Song for Friendship),spotify:track:1ZA7bQOy4sp3x1gRwei5yc,,,,,,,,fwdbtn,fwdbtn,True,True,False,1697829460,False
2023-10-20T19:56:07Z,android,17480,IN,106.194.115.98,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,clickrow,endplay,True,True,False,1697831488,False
2023-10-20T19:56:09Z,android,360,IN,106.194.115.98,Chupke Chupke - Original Soundtrack,Ali Zafar,Chupke Chupke,spotify:track:7Eb3XJCYVMh1N5KZ70gaCY,,,,,,,,playbtn,endplay,True,True,False,1697831769,False
2023-10-20T20:48:03Z,android,224500,IN,106.194.115.98,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,clickrow,endplay,True,True,False,1697831771,False
2023-10-20T20:49:47Z,android,1723,IN,106.194.115.98,Malang Sajna,Sachet Tandon,Malang Sajna,spotify:track:73K33p4Vyz9koXGqmL5eFs,,,,,,,,playbtn,endplay,True,True,False,1697834987,False
2023-10-20T20:53:35Z,android,228000,IN,106.194.115.98,Ye Pyar Nahi To Kya Hai,Rahul Jain,Ye Pyar Nahi To Kya Hai,spotify:track:0MNgTp3FLtbPiCvrG8lsru,,,,,,,,clickrow,trackdone,True,False,False,1697834989,False
2023-10-20T20:55:42Z,android,125222,IN,223.233.67.77,Aik Thi Raniya (Original Score),Ahmed Jahanzeb,Aik Thi Raniya (Original Score),spotify:track:7fFS6ufhBY02jjwulPMtFQ,,,,,,,,trackdone,logout,True,False,False,1697835216,False
2023-10-21T03:29:31Z,windows,47300,IN,42.108.160.216,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,appload,logout,False,False,False,1697858791,False
2023-10-21T03:36:53Z,android,333714,IN,223.233.67.77,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,clickrow,trackdone,True,False,False,1697859079,False
2023-10-21T03:44:16Z,android,23730,IN,223.233.67.77,"Koi Raasta Ho Nijaat Ka - From ""Nijaat""",Asrar,Koi Raasta Ho Nijaat Ka,spotify:track:49xWIGfmt19x2Wfk8ouBLF,,,,,,,,trackdone,logout,True,False,False,1697859414,False
2023-10-21T13:00:38Z,windows,333714,IN,42.108.160.216,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,appload,trackdone,False,False,False,1697892681,False
2023-10-21T13:29:23Z,windows,333714,IN,42.108.160.216,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,trackdone,trackdone,False,False,False,1697893117,False
2023-10-21T13:30:33Z,windows,65111,IN,42.108.160.216,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,trackdone,logout,False,False,False,1697894842,False
2023-10-21T13:56:28Z,windows,333714,IN,42.108.160.216,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,appload,trackdone,False,False,False,1697896062,False
2023-10-21T16:26:18Z,android,332,IN,223.233.74.64,"Lagtay Masoom Hain - From ""Tanaa Banaa""",Amanat Ali,Lagtay Masoom Hain,spotify:track:6B0iZaiXXa3sKZmvU4fS7l,,,,,,,,remote,endplay,False,True,False,1697905579,False
2023-10-21T16:26:27Z,android,1647,IN,223.228.195.118,Dil Tanha Tanha - Original Soundtrack,Ahmed Jahanzeb,Dil Tanha Tanha,spotify:track:3uUhMrC3KACxNqae7nMi2U,,,,,,,,playbtn,logout,True,False,False,1697905586,False
2023-10-21T18:01:29Z,windows,25443,IN,223.233.74.64,"Lagtay Masoom Hain - From ""Tanaa Banaa""",Amanat Ali,Lagtay Masoom Hain,spotify:track:6B0iZaiXXa3sKZmvU4fS7l,,,,,,,,trackdone,logout,False,False,False,1697896493,False
2023-10-21T21:14:11Z,android,8920,IN,223.228.195.118,Dil Tanha Tanha - Original Soundtrack,Ahmed Jahanzeb,Dil Tanha Tanha,spotify:track:3uUhMrC3KACxNqae7nMi2U,,,,,,,,remote,endplay,True,True,False,1697922831,False
2023-10-21T21:22:00Z,android,306080,IN,223.228.195.118,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,clickrow,endplay,True,True,False,1697922851,False
2023-10-21T21:22:03Z,android,2130,IN,223.228.195.118,Mere Humsafar (Original Score) [Female Version],Yashal Shahid,Mere Humsafar (Original Score) [Female Version],spotify:track:4BoFJMLSO3ZoD48KgnslSe,,,,,,,,playbtn,endplay,True,True,False,1697923320,False
2023-10-21T21:22:05Z,android,2615,IN,223.228.195.118,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,clickrow,endplay,True,True,False,1697923323,False
2023-10-21T21:25:52Z,android,228000,IN,223.228.195.118,Ye Pyar Nahi To Kya Hai,Rahul Jain,Ye Pyar Nahi To Kya Hai,spotify:track:0MNgTp3FLtbPiCvrG8lsru,,,,,,,,clickrow,trackdone,True,False,False,1697923326,False
2023-10-21T21:26:27Z,android,7769,IN,223.228.195.118,Akhri Khayal,Ahmed Jahanzeb,"Daira, Vol. 1",spotify:track:1CHPBclywYxt6xUOSWippc,,,,,,,,trackdone,endplay,True,True,False,1697923579,False
2023-10-21T21:30:14Z,android,228000,IN,223.228.195.118,Ye Pyar Nahi To Kya Hai,Rahul Jain,Ye Pyar Nahi To Kya Hai,spotify:track:0MNgTp3FLtbPiCvrG8lsru,,,,,,,,clickrow,endplay,True,True,False,1697923588,False
2023-10-21T21:31:48Z,android,91692,IN,223.228.195.118,Kalank (Original Score),Shani Arshad,Kalank (Original Score),spotify:track:0ZdweFBBDXMAlKtHzsOIfe,,,,,,,,trackdone,fwdbtn,True,True,False,1697923815,False
2023-10-21T21:31:52Z,android,4018,IN,223.228.195.118,Shehr-E-Yaar,Zeb Bangash,Shehr-E-Yaar,spotify:track:32dw4UeOOdpJDQPeZqRcQU,,,,,,,,fwdbtn,fwdbtn,True,True,False,1697923908,False
2023-10-21T21:32:05Z,android,13394,IN,223.228.195.118,Ishq Dai Saye (Original Motion Picture Soundtrack),Jabber Ali,Tich Button,spotify:track:0mTKWn3jvF7IoFUOFaSIEe,,,,,,,,fwdbtn,fwdbtn,True,True,False,1697923912,False
2023-10-21T21:32:07Z,android,1495,IN,223.228.195.118,Rush Hour in Tunnels,Haroon Khosa,Mountain Ridge,spotify:track:1xePScwyFqaoGnNpZxv7fw,,,,,,,,fwdbtn,fwdbtn,True,True,False,1697923926,False
2023-10-21T21:32:14Z,android,5626,IN,223.228.195.118,"Tera Ghum Aur Hum - From ""Tera Ghum Aur Hum""",Naveed Nashad,Tera Ghum Aur Hum,spotify:track:4OEaAjKod8EqQVafnheZlq,,,,,,,,fwdbtn,fwdbtn,True,True,False,1697923928,False
2023-10-21T21:32:34Z,android,19775,IN,223.228.195.118,Thumri,Amanat Ali,Kohram,spotify:track:35juQEHtoIcbPmWJoP2t9k,,,,,,,,fwdbtn,endplay,True,True,False,1697923934,False
2023-10-21T21:37:17Z,android,269340,IN,106.194.99.104,Soch,Harrdy Sandhu,Soch,spotify:track:5ACG6R1PbFnP7WHZNVDHAi,,,,,,,,playbtn,logout,True,False,False,1697923954,False
2023-10-22T06:14:56Z,windows,194653,IN,223.233.74.64,Maan Meri Jaan,King,Champagne Talk,spotify:track:1418IuVKQPTYqt7QNJ9RXN,,,,,,,,playbtn,endplay,False,True,False,1697954950,False
2023-10-22T06:26:49Z,windows,637772,IN,223.233.74.64,Befikar,Tanzeel Khan,Befikar,spotify:track:0Qxis7LXvwqhCO2qOKCmLX,,,,,,,,trackdone,trackdone,False,False,False,1697955177,False
2023-10-22T06:29:00Z,windows,103264,IN,223.233.74.64,Chaand Baaliyan,Aditya A,Chaand Baaliyan,spotify:track:0snQrp1VaY5Pj1YIHRJpRJ,,,,,,,,trackdone,trackdone,False,False,False,1697955914,False
2023-10-22T06:30:17Z,windows,77252,IN,223.233.74.64,Kali Kali Zulfon Ke (Lo-Fi),Madhur Sharma,Kali Kali Zulfon Ke (Lo-Fi),spotify:track:3mUkVsovIuscQlSoMhmAZt,,,,,,,,trackdone,trackdone,False,False,False,1697956018,False
2023-10-22T06:33:10Z,windows,172408,IN,223.233.74.64,Samjho Na,Aditya Rikhari,Samjho Na,spotify:track:1d5lpW3gUyq537iuyrb9Lf,,,,,,,,trackdone,trackdone,False,False,False,1697956095,False
2023-10-22T06:33:26Z,windows,13959,IN,223.233.74.64,Manjha,Vishal Mishra,Manjha,spotify:track:0UZLaEOSIc5kg0cc7eszqC,,,,,,,,trackdone,fwdbtn,False,True,False,1697956268,False
2023-10-22T06:33:28Z,windows,3460,IN,223.233.74.64,Kho Gaye,Taaruk Raina,Mismatched: Season 2 (Soundtrack from the Netflix Series),spotify:track:2QophXhN2Ls2URfoPmiviC,,,,,,,,fwdbtn,fwdbtn,False,True,False,1697956284,False
2023-10-22T06:33:39Z,windows,8640,IN,223.233.74.64,Mann Mera,Gajendra Verma,Table No. 21 (Original Motion Picture Soundtrack),spotify:track:3yV2c3cYhkAwSsxAq6nRiv,,,,,,,,fwdbtn,endplay,False,True,False,1697956287,False
2023-10-22T06:36:45Z,windows,186998,IN,223.233.74.64,Maan Meri Jaan (Afterlife),King,Maan Meri Jaan (Afterlife),spotify:track:0NapkeC45rszeuSgbvcjx4,,,,,,,,playbtn,endplay,False,True,False,1697956298,False
2023-10-22T10:45:51Z,windows,7340,IN,223.233.74.64,Maan Meri Jaan (Afterlife),King,Maan Meri Jaan (Afterlife),spotify:track:0NapkeC45rszeuSgbvcjx4,,,,,,,,trackdone,endplay,False,True,False,1697956484,False
2023-10-22T10:53:44Z,windows,333714,IN,223.233.74.64,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,playbtn,trackdone,False,False,False,1697971430,False
2023-10-22T10:59:18Z,windows,333714,IN,223.233.74.64,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,trackdone,trackdone,False,False,False,1697971902,False
2023-10-22T17:11:32Z,windows,265071,IN,223.233.74.64,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,trackdone,logout,False,False,False,1697972236,False
2023-10-23T14:32:31Z,windows,333714,IN,223.233.74.64,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,appload,trackdone,False,False,False,1698070944,False
2023-10-23T14:38:05Z,windows,333714,IN,223.233.74.64,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,trackdone,endplay,False,True,False,1698071428,False
2023-10-23T14:41:48Z,windows,222586,IN,223.233.74.64,"Kar Ke Dil Tere Hawalay - From ""Fairy Tale""",Sibtain Khalid,Kar Ke Dil Tere Hawalay,spotify:track:4KwGD1dPoccvJdbLusgyYB,,,,,,,,trackdone,trackdone,False,False,False,1698071763,False
2023-10-23T14:46:24Z,windows,250169,IN,223.233.74.64,Dil Haara - Mannat Murad (Original Score),Asim Azhar,Dil Haara - Mannat Murad (Original Score),spotify:track:6G3qUBhChyZEUvjWgqyxWO,,,,,,,,trackdone,trackdone,False,False,False,1698072011,False
2023-10-23T14:49:22Z,windows,143882,IN,223.233.74.64,"Lagtay Masoom Hain - From ""Tanaa Banaa""",Amanat Ali,Lagtay Masoom Hain,spotify:track:6B0iZaiXXa3sKZmvU4fS7l,,,,,,,,trackdone,trackdone,False,False,False,1698072262,False
2023-10-23T16:01:33Z,windows,227111,IN,223.233.70.199,Tere Rang Mein Jhoom (Original Score),Wajhi Farooki,Tere Rang Mein Jhoom (Original Score),spotify:track:7t6lU9g4AeQd3PNnCvjxKg,,,,,,,,trackdone,logout,False,False,False,1698072439,False
2023-10-23T16:02:10Z,android,1127,IN,223.233.74.64,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,clickrow,endplay,True,True,False,1698076930,False
2023-10-23T16:02:13Z,android,2702,IN,223.233.74.64,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,clickrow,endplay,True,True,False,1698076931,False
2023-10-23T16:07:45Z,android,333714,IN,223.233.74.64,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,clickrow,endplay,True,True,False,1698076934,False
2023-10-23T16:07:54Z,android,7680,IN,223.233.74.64,Aik Thi Raniya (Original Score),Ahmed Jahanzeb,Aik Thi Raniya (Original Score),spotify:track:7fFS6ufhBY02jjwulPMtFQ,,,,,,,,trackdone,endplay,True,True,False,1698077267,False
2023-10-23T16:11:42Z,android,228000,IN,223.233.74.64,Ye Pyar Nahi To Kya Hai,Rahul Jain,Ye Pyar Nahi To Kya Hai,spotify:track:0MNgTp3FLtbPiCvrG8lsru,,,,,,,,clickrow,endplay,True,True,False,1698077276,False
2023-10-23T16:11:53Z,android,9253,IN,223.233.74.64,Dil Tanha Tanha - Original Soundtrack,Ahmed Jahanzeb,Dil Tanha Tanha,spotify:track:3uUhMrC3KACxNqae7nMi2U,,,,,,,,trackdone,endplay,True,True,False,1698077504,False
2023-10-23T16:15:14Z,android,196996,IN,223.233.74.64,Befikar,Tanzeel Khan,Befikar,spotify:track:0Qxis7LXvwqhCO2qOKCmLX,,,,,,,,clickrow,endplay,True,True,False,1698077518,False
2023-10-23T16:15:22Z,android,4260,IN,223.233.74.64,Befikar,Tanzeel Khan,Befikar,spotify:track:0Qxis7LXvwqhCO2qOKCmLX,,,,,,,,clickrow,endplay,True,True,False,1698077715,False
2023-10-23T16:15:22Z,android,202,IN,223.233.74.64,Pehli Si Muhabbat (Original Motion Picture Soundtrack),Ali Zafar,Pehli Si Muhabbat (Original Motion Picture Soundtrack),spotify:track:6okXGyZjrasNITqJbkgcEa,,,,,,,,playbtn,endplay,True,True,False,1698077723,False
2023-10-23T16:25:38Z,android,204923,IN,223.233.74.64,Befikar,Tanzeel Khan,Befikar,spotify:track:0Qxis7LXvwqhCO2qOKCmLX,,,,,,,,clickrow,endplay,True,True,False,1698077723,False
2023-10-23T16:25:43Z,android,3259,IN,223.233.74.64,"Lagtay Masoom Hain - From ""Tanaa Banaa""",Amanat Ali,Lagtay Masoom Hain,spotify:track:6B0iZaiXXa3sKZmvU4fS7l,,,,,,,,trackdone,endplay,True,True,False,1698078340,False
2023-10-23T16:29:29Z,android,225902,IN,223.233.74.64,Ye Pyar Nahi To Kya Hai,Rahul Jain,Ye Pyar Nahi To Kya Hai,spotify:track:0MNgTp3FLtbPiCvrG8lsru,,,,,,,,clickrow,logout,True,False,False,1698078345,False
2023-10-23T16:47:13Z,android,346904,IN,223.233.74.64,Soch,Harrdy Sandhu,Soch,spotify:track:5ACG6R1PbFnP7WHZNVDHAi,,,,,,,,playbtn,endplay,True,True,False,1698079276,False
2023-10-23T16:47:30Z,android,15502,IN,106.194.99.120,Yaarr Ni Milyaa,Harrdy Sandhu,Yaarr Ni Milyaa,spotify:track:6N4TjPeZi4S9jpayOpRX2h,,,,,,,,trackdone,logout,True,False,False,1698079634,False
2023-10-23T18:45:40Z,android,5383,IN,106.194.99.120,Yaarr Ni Milyaa,Harrdy Sandhu,Yaarr Ni Milyaa,spotify:track:6N4TjPeZi4S9jpayOpRX2h,,,,,,,,remote,endplay,True,True,False,1698086735,False
2023-10-23T18:45:44Z,android,3577,IN,106.194.99.120,Saware,Pritam,Phantom,spotify:track:1juJ3mwsFerctbngtK42G4,,,,,,,,clickrow,endplay,True,True,False,1698086741,False
2023-10-23T18:45:52Z,android,7691,IN,106.194.99.120,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,clickrow,endplay,True,True,False,1698086745,False
2023-10-23T18:51:44Z,android,333714,IN,106.194.99.120,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,clickrow,trackdone,True,False,False,1698086753,False
2023-10-23T18:55:54Z,android,220659,IN,106.194.99.120,"Tu Ibtida - From ""Muhabbat Gumshuda Meri""",Sibte Hassan,Tu Ibtida,spotify:track:0seC1xbsuj1XLoWyFNh9xN,,,,,,,,trackdone,trackdone,True,False,False,1698087134,False
2023-10-23T19:00:29Z,android,274428,IN,106.194.99.120,Mere Khuda - Teri Meri Kahani (Original Score),Shani Arshad,Mere Khuda - Teri Meri Kahani (Original Score),spotify:track:6wI7Zd9RTmkHJdyxm9f1Ta,,,,,,,,trackdone,trackdone,True,False,False,1698087355,False
2023-10-23T19:04:55Z,android,265079,IN,106.194.99.120,Ehd E Wafa,Rahat Fateh Ali Khan,Ehd E Wafa,spotify:track:4IerKuhlhshkAlK4XmKFy3,,,,,,,,trackdone,trackdone,True,False,False,1698087630,False
2023-10-23T19:09:16Z,android,260377,IN,106.194.99.120,Pehli Si Muhabbat (Original Motion Picture Soundtrack),Ali Zafar,Pehli Si Muhabbat (Original Motion Picture Soundtrack),spotify:track:6okXGyZjrasNITqJbkgcEa,,,,,,,,trackdone,trackdone,True,False,False,1698087896,False
2023-10-23T19:15:33Z,android,351250,IN,106.194.99.120,Mere Humsafar (Original Score) [Female Version],Yashal Shahid,Mere Humsafar (Original Score) [Female Version],spotify:track:4BoFJMLSO3ZoD48KgnslSe,,,,,,,,trackdone,trackdone,True,False,False,1698088183,False
2023-10-23T19:17:02Z,android,85200,IN,106.194.99.120,"Lagtay Masoom Hain - From ""Tanaa Banaa""",Amanat Ali,Lagtay Masoom Hain,spotify:track:6B0iZaiXXa3sKZmvU4fS7l,,,,,,,,trackdone,logout,True,False,False,1698088534,False
2023-10-24T07:48:39Z,android,327362,IN,106.194.99.120,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,clickrow,endplay,True,True,False,1698133363,False
2023-10-24T07:54:11Z,android,333714,IN,106.194.99.120,Ishq Murshid (Original Score),Ahmed Jahanzeb,Ishq Murshid (Original Score),spotify:track:6l5MuMbNwF9ElA9JjK0Q7y,,,,,,,,clickrow,trackdone,True,False,False,1698133719,False
2023-10-24T07:55:09Z,android,31229,IN,106.194.99.120,Aik Thi Raniya (Original Score),Ahmed Jahanzeb,Aik Thi Raniya (Original Score),spotify:track:7fFS6ufhBY02jjwulPMtFQ,,,,,,,,trackdone,endplay,True,True,False,1698134078,False
2023-10-24T07:55:14Z,android,4082,IN,106.194.99.120,Dil Tanha Tanha - Original Soundtrack,Ahmed Jahanzeb,Dil Tanha Tanha,spotify:track:3uUhMrC3KACxNqae7nMi2U,,,,,,,,playbtn,endplay,True,True,False,1698134111,False
2023-10-24T07:55:17Z,android,2064,IN,106.194.99.120,Sach Keh Raha Hai,Rahul Jain,Popular Covers - Saregama And Pehchan Music,spotify:track:7HHjq4DsyfSqRs77CHuws3,,,,,,,,playbtn,endplay,True,True,False,1698134116,False
2023-10-24T07:55:26Z,android,4924,IN,106.194.99.120,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",Arijit Singh,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",spotify:track:2Fv2injs4qAm8mJBGaxVKU,,,,,,,,playbtn,endplay,True,True,False,1698134122,False
2023-10-24T08:11:14Z,android,236683,IN,106.194.99.120,Mere Khuda - Teri Meri Kahani (Original Score),Shani Arshad,Mere Khuda - Teri Meri Kahani (Original Score),spotify:track:6wI7Zd9RTmkHJdyxm9f1Ta,,,,,,,,playbtn,logout,True,False,False,1698134127,False
